"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The CDC currently reports 99031 deaths. In general the discrepancies in death counts between different sources are small and explicable. The death toll stands at roughly 100000 people today.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Special envoy at WHO Dr David Nabarro says 'when people mix and don't bother with face masks the number of cases of #COVID19 doubles every two days' and adds no country in Europe is currently at that stage. Latest: https://t.co/SbuXC4QTYX https://t.co/jhAqXSeHWi""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As at 04:00 pm 28th March there are 89 confirmed cases 1 death For a breakdown of cases by states in real time please see https://t.co/zQrpNeOfet Currently; Lagos- 59 FCT- 14 Ogun- 3 Enugu- 2 Ekiti- 1 Oyo- 3 Edo- 2 Bauchi- 2 Osun-1 Rivers-1 Benue- 1""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": "" The total combined number of confirmed and probable cases in New Zealand is 1490.  1347 people have recovered  90% of our confirmed and probable cases are now recovered.  7812 tests were processed yesterday. This brings the total number of tests to 175835.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Theres not a lot more we can report today because so many states appear to have holiday-related backlogs. As the numbers fill in through the week well be able to dig into state and regional data again.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona: Maharashtra Karnataka Andhra Pradesh Uttar Pradesh Tamil Nadu compose close to 60% of the #ActiveCases. #StaySafe #IndiaWillWin https://t.co/vqg3eZgNos""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Our daily update is published. Weve now tracked 29.2 million tests up 640k from yesterday by far the biggest testing day yet. States had never reported more than 594k daily tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/6BU35No5Og""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As at April 30 2020 34 states and the Federal Capital Territory (FCT) in Nigeria have recorded at least one confirmed case of #COVID19 71% of all cases are from three states #TakeResponsibility https://t.co/fvTHjT4f7T""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @WHO: Progress on immunization coverage was stalling before #COVID19 hit at 85% for diphtheria tetanus and pertussis (DTP3) and measle""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Donors must go deep into the exceptional funds they have approved to address #COVID19 in all its dimensions. Without mobilization of these exceptional resources the amounts I mentioned will never be reached &amp; it is essential that they are reached. - @antonioguterres https://t.co/11fcKxIMJS""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As of today #COVID19 fatality rate is 2.53%. The case #fatalityrate at 18.6 deaths/million of the country is one of the lowest in the world. @MoHFW_INDIA @drharshvardhan @DrHVoffice #CovidIndiaSeva #COVID19 #Covid_19 #COVID19 #CoronavirusIndia #CoronaVirusUpdates #coronavirus https://t.co/rF3KkUAn5N""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""You shouldnt have to say it. Coronavirus parties are a BAD idea. https://t.co/bxMsuysgBw via @childrensphila   ""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""But many of the countries that have done well are those that have learned from previous outbreaks like SARS MERS H1N1 Ebola &amp; others. That muscle memory has prepared them for this pandemic. Now the whole world must develop the same muscle memory-@DrTedros #AWorldInDisorder""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Even if California's full updated report were in today's data the testing plateau would continue though less pronounced than it looks here. https://t.co/zjTLTM0REM""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""*Recovered* Those who have had the disease. We assume that these people acquire long-lasting immunity though people only remain immune to other coronaviruses for 1-2 years (avg) and there is some early evidence to suggest the infection may not create immunity in some people.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Getting Texas antigen test results into public view has been a tangled process and were very glad to see them. The @houstonchron reported on the whole story last weekend: https://t.co/aZL1Yt1QPF""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Yesterday 230 thousand cases of #COVID19 were reported to WHO. Almost 80% of those cases were reported from just 10 countries and 50% come from just two countries-@DrTedros""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Arizona is the poster child for this problem. Even as the outbreak continues there and hospitalizations and deaths rise the 7-day average for tests has fallen in July. https://t.co/kYRQ2WgObb""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Yesterday our laboratories completed 2401 tests of which 2023 swabs were taken in the community and 378 were taken in managed isolation and quarantine facilities. This brings the total number of tests completed to date to 470469.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#COVID19 continues to affect people in countries around the globe The shut-down of businesses schools &amp; travel reminds us that the pandemic is real Every new case is motivation to #KeepPushing &amp; each recovery is proof that we can get through this together #TakeResponsibility https://t.co/SwYQFBOgVK""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@yayitsrob @spavis @alexismadrigal Ultimately there are going to be 3-4-5 ways of doing this accounting and they will all provide useful information in my mind. -@alexismadrigal""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Pooled COVID-19 testing requires complex staff coordination but can provide reassurance to the community. https://t.co/lJt565qgdC https://t.co/TEFf0fI7YS""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Acc to @CDCgov &amp; @WHO there is currently no evidence that #COVID19 can be transmitted by mosquitoes. Based on available research person-to-person transmission of #novel #coronavirus (via respiratory droplets) remains the main source of #COVID_19 infection. https://t.co/TwEf6e8r6k""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @DrTedros: The majority of the  has got behind COVAX though some countries are still deliberating whether to join &amp; a few are contempl""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Women who become mothers during #COVID19 are likely to have higher anxiety levels. https://t.co/N8HoSO0RB5 #ACOG2020""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Metformin may lower risk for fatal COVID-19. https://t.co/cvSpDG2nc4 https://t.co/ohQNkDrFPi""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Yesterday our laboratories nationally processed 9470 tests for COVID-19 bringing the total number of tests completed to date to 807460.   Our total number of confirmed cases of COVID-19 is now 1416 which is the number we report to the World Health Organization.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Update on managed isolation &amp; quarantine numbers There are currently 2079 people in managed isolation and quarantine. Our current effective capacity is 6698. This gives us an excess capacity of 4619. Over the next week we are projecting 3701 arrivals and 1261 departures.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""States reported about 21500 new cases today more than half of them in the south. https://t.co/M9T0NSgZ60""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": "" We now have 1398 people reported as recovered from COVID-19. This is 93% of all cases.   Today there are two people in hospital with COVID-19  one each in Middlemore and North Shore hospitals. Neither is in ICU. There are no additional deaths.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
