Statement,Label
"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.",True
"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",True
Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,True
"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",True
I cut state spending more than anybody (in the 2016 GOP field).,True
"In America, we pay, by far, the highest prices in the world for prescription drugs.",True
Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times.,True
The Republican Party has 21 percent party ID and shrinking.,True
Large parts of Florida have experienced years of below average rainfall.,True
"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.",True
Florida still averages more students in its classrooms than any other state in the Southeast.,True
"The stimulus includes ""$7 million to build a bridge in Thedford, Nebraska, to help 168 residents avoid a 30-second wait at a local train crossing. Not one full-time job will be created.",True
Sixty-one percent of our active military are currently listed as overweight.,True
Nearly one in four people in their prime working years are not working.,True
"Under former President George W. Bushs administration while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.",True
"A little less than 50 percent of the people in this country depend on some form of federal payment, some form of government benefit to help provide for them.",True
"Says Hillary Clinton couldnt bring herself to say we need to separate commercial banking and speculative banking, namely reinstating Glass-Steagall.",True
A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,True
"There are approximately 20,000 annual gun purchases in Rhode Island.",True
"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.",True
A 0.05 standard for drunken driving means having a glass of wine at dinner could make a person drunk.,True
"Says that since he took office, there have been no large-scale attacks on the United States.",True
"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.",True
Says the University of Texas can afford to build a medical school because it has a $7 billion endowment and its football program had a $50 million profit last year.,True
"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.",True
George Bush never suggested that we eliminate funding for Planned Parenthood.,True
"By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.",True
"Says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.",True
Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,True
